[-2.15e-07, -8.44901, 4.88485e-07, 2.6897e-07, 3.02206e-07, 6.24638e-07, 6.33158e-07, 0.00374003, 31.1538462, 3.50141, 31.7499]
[-2.15e-07, -8.43317, 4.63255e-07, 1.32874e-07, 3.91669e-07, 7.8991e-07, 9.95147e-07, 0.00230537, 50.0, 2.28469, 52.7416]
[-2.15e-07, -8.42304, 4.52073e-07, 3.13963e-07, 2.40213e-07, 9.85094e-07, 8.97047e-07, 0.00154519, 54.800000000000004, 1.49456, 74.1335]
[-2.15e-07, -8.42232, 4.84932e-07, 3.85806e-07, 5.7992e-08, 8.44937e-07, 6.82046e-07, 0.00267218, 41.205128200000004, 2.97248, 22.4491]
[-2.15e-07, -8.39431, 4.97095e-07, 4.11739e-07, 1.68602e-07, 9.22785e-07, 8.95705e-07, 0.00205182, 47.4871795, 1.98418, 46.5223]
[-2.15e-07, -8.38745, 4.64627e-07, 4.68088e-07, 3.56697e-07, 7.12554e-07, 7.45183e-07, 0.00391269, 26.128205100000002, 3.65195, 30.7002]
[-2.15e-07, -8.38238, 4.86294e-07, 1.93478e-07, 1.85083e-07, 9.15305e-07, 7.60443e-07, 0.00287375, 42.4615385, 2.83617, 34.6989]
[-2.15e-07, -8.33713, 4.58049e-07, 1.02499e-07, 3.61901e-07, 9.64615e-07, 9.14147e-07, 0.00226489, 51.2, 2.32908, 54.1469]
[-2.15e-07, -8.32274, 4.72678e-07, 1.38615e-07, 1.76014e-07, 7.50787e-07, 9.45479e-07, 0.00299209, 43.7179487, 3.08981, 32.5149]
[-2.15e-07, -8.31841, 4.87999e-07, 3.8326e-07, 3.05567e-07, 7.19991e-07, 9.14489e-07, 0.00369417, 29.8974359, 3.43867, 31.9745]
[-2.15e-07, -8.30204, 4.90426e-07, 3.44379e-07, 3.78694e-07, 8.08871e-07, 9.14397e-07, 0.00348972, 31.1538462, 3.22843, 33.9987]
[-2.15e-07, -8.30004, 4.80434e-07, 1.92078e-07, 2.19037e-07, 7.33663e-07, 6.12337e-07, 0.000826282, 74.0, 0.807971, 131.966]
[-2.15e-07, -8.28303, 4.7627e-07, 3.57417e-07, 3.81376e-07, 6.51807e-07, 9.21436e-07, 0.000901276, 64.4, 0.838626, 127.933]
[-2.15e-07, -8.26249, 4.83247e-07, 3.08715e-07, 8.01172e-08, 9.58455e-07, 8.69039e-07, 0.00152951, 57.2, 1.65253, 44.8813]
[-2.15e-07, -8.21076, 4.85824e-07, 4.81962e-07, 3.24749e-07, 9.25926e-07, 8.07896e-07, 0.00272845, 34.923076900000005, 2.53527, 43.2118]
[-2.15e-07, -8.18356, 4.71863e-07, 1.83173e-07, 1.03546e-07, 6.01166e-07, 9.11403e-07, 0.00133614, 63.2, 1.44832, 55.886]
[-2.15e-07, -8.17764, 4.89904e-07, 4.3053e-07, 2.87101e-07, 9.77892e-07, 7.95837e-07, 0.00136936, 53.6, 1.27737, 85.3385]
[-2.15e-07, -8.16963, 4.77337e-07, 5.22714e-08, 3.72565e-07, 9.52962e-07, 7.12573e-07, 0.00133051, 63.2, 1.44145, 89.5452]
[-2.15e-07, -8.16754, 4.87756e-07, 1.24614e-07, 3.72331e-07, 7.35174e-07, 6.80221e-07, 0.00240032, 48.7435897, 2.35205, 35.4558]
[-2.15e-07, -8.16593, 4.87944e-07, 8.75018e-08, 4.82784e-07, 8.17383e-07, 9.76138e-07, 0.00308531, 38.6923077, 3.12261, 38.0746]
[-2.15e-07, -8.09819, 4.94131e-07, 4.46776e-07, 4.94506e-07, 7.45869e-07, 7.53863e-07, 0.00179773, 46.230769200000005, 1.65425, 65.1918]
[-2.15e-07, -8.0798, 4.69045e-07, 1.92919e-07, 2.46524e-07, 7.50003e-07, 6.00479e-07, 0.000760206, 74.0, 0.744092, 151.796]
[-2.15e-07, -8.06386, 4.78082e-07, 4.24989e-07, 3.22933e-07, 7.31117e-07, 9.64958e-07, 0.00194603, 46.230769200000005, 1.81836, 60.3592]
[-2.15e-07, -8.03642, 4.83965e-07, 1.82558e-07, 3.70651e-07, 7.57176e-07, 9.82131e-07, 0.000985351, 66.8, 0.939276, 118.996]
[-2.15e-07, -8.02859, 4.59818e-07, 1.01586e-07, 3.33038e-07, 8.93794e-07, 6.36771e-07, 0.000742561, 74.0, 0.766663, 161.366]
[-2.15e-07, -8.02632, 4.93341e-07, 1.02506e-07, 2.22424e-07, 6.14995e-07, 6.74657e-07, 0.00294515, 44.974359, 2.9995, 37.4031]
[-2.15e-07, -8.01989, 4.96827e-07, 3.99517e-07, 3.29006e-07, 7.03798e-07, 9.61016e-07, 0.00271142, 36.179487200000004, 2.51086, 43.0162]
[-2.15e-07, -8.00004, 4.62403e-07, 3.50082e-07, 8.04947e-08, 7.78333e-07, 7.27053e-07, 0.00361403, 32.4102564, 4.02025, 18.3251]
[-2.15e-07, -7.96941, 4.77449e-07, 1.93342e-07, 5.00091e-08, 7.99118e-07, 6.53686e-07, 0.00153517, 59.6, 1.80083, 37.0328]
